Date,ADA-USD,AVAX-USD,BCH-USD,BNB-USD,BTC-USD,DOGE-USD,ETH-USD,HBAR-USD,HYPE-USD,LEO-USD,LINK-USD,LTC-USD,SHIB-USD,SOL-USD,SUI-USD,TRX-USD,USDC-USD,USDT-USD,XLM-USD,XRP-USD
2024-03-13,0.7645800113677979,54.948246002197266,442.5234069824219,630.5613403320312,73083.5,0.1691579967737198,4006.45703125,0.13261500000953674,8.70000003487803e-05,5.9412760734558105,20.7681884765625,97.32198333740234,3.199999991920777e-05,163.83981323242188,0.00012099999730708078,0.13199299573898315,0.9997689723968506,1.0005170106887817,0.15086500346660614,0.6909499764442444
2024-03-14,0.7504739761352539,54.05936813354492,441.2276916503906,602.9887084960938,71396.59375,0.17733000218868256,3883.140380859375,0.12697400152683258,8.499999967170879e-05,5.999156951904297,20.906293869018555,94.11614227294922,3.199999991920777e-05,176.67974853515625,0.0003549999964889139,0.12911200523376465,0.9999319911003113,0.9996790289878845,0.1445470005273819,0.669966995716095
2024-03-15,0.7264410257339478,58.48988723754883,416.3032531738281,632.8027954101562,69403.7734375,0.1632310003042221,3735.22021484375,0.12026199698448181,7.999999797903001e-05,6.058913230895996,19.60538673400879,89.71339416503906,2.9999999242136255e-05,182.96469116210938,0.0004140000091865659,0.12637099623680115,1.0000369548797607,1.0001239776611328,0.1368190050125122,0.6337370276451111
2024-03-16,0.6595349907875061,53.49980545043945,388.6847839355469,576.7752075195312,65315.1171875,0.14236800372600555,3522.860107421875,0.1108120009303093,6.0999998822808266e-05,6.073085784912109,18.12628936767578,84.13844299316406,2.499999936844688e-05,181.88034057617188,0.0002629999944474548,0.1252020001411438,1.000115990638733,0.999243974685669,0.129271999001503,0.6030600070953369
2024-03-17,0.681098997592926,58.115814208984375,402.6595153808594,571.0855712890625,68390.625,0.15433000028133392,3642.4130859375,0.11636500060558319,6.900000153109431e-05,6.130970001220703,18.674497604370117,85.85752868652344,2.9999999242136255e-05,202.12356567382812,0.00028700000257231295,0.12619799375534058,1.0001540184020996,0.9993709921836853,0.13215599954128265,0.6192319989204407
2024-03-18,0.6612579822540283,60.689945220947266,401.5744934082031,554.55712890625,67548.59375,0.14367300271987915,3517.985107421875,0.11187300086021423,5.199999941396527e-05,6.164196014404297,18.32435417175293,87.1122055053711,2.700000004551839e-05,195.9927520751953,0.0002579999854788184,0.12409599870443344,0.9999060034751892,0.9999160170555115,0.13531899452209473,0.6475650072097778
2024-03-19,0.5869140028953552,53.52589416503906,359.23968505859375,507.0765686035156,61912.7734375,0.1287280023097992,3157.6181640625,0.1013059988617897,5.500000042957254e-05,6.150207996368408,16.809295654296875,78.58637237548828,2.499999936844688e-05,170.0162811279297,0.0004619999963324517,0.11238200217485428,1.0000989437103271,0.9994800090789795,0.12077199667692184,0.5844410061836243
2024-03-20,0.6394810080528259,57.03071975708008,409.9807434082031,556.7005004882812,67913.671875,0.15218600630760193,3513.39306640625,0.11138100177049637,4.999999873689376e-05,6.168458938598633,18.406482696533203,84.78901672363281,2.8000000384054147e-05,191.54962158203125,0.0005080000264570117,0.12092199921607971,1.0001749992370605,1.0002590417861938,0.13091599941253662,0.6121619939804077
2024-03-21,0.6318680047988892,53.86556625366211,414.4288024902344,553.2482299804688,65491.390625,0.15529200434684753,3492.9912109375,0.10998599976301193,5.500000042957254e-05,6.07822322845459,18.43138313293457,85.70162200927734,2.700000004551839e-05,179.2207489013672,0.00028199999360367656,0.12112600356340408,1.000108003616333,0.9998049736022949,0.13321299850940704,0.6406909823417664
2024-03-22,0.6132630109786987,53.267066955566406,431.5363464355469,551.778564453125,63778.76171875,0.15270300209522247,3333.68798828125,0.10640499740839005,6.800000119255856e-05,6.0348591804504395,18.290664672851562,83.31150817871094,2.5999999706982635e-05,174.36370849609375,0.00028199999360367656,0.11722800135612488,1.0000499486923218,1.0002659559249878,0.12807199358940125,0.6109489798545837
2024-03-23,0.6258620023727417,53.412357330322266,456.816650390625,551.8795166015625,64062.203125,0.16176800429821014,3336.593994140625,0.10661999881267548,7.899999764049426e-05,6.030868053436279,18.07221794128418,85.42414093017578,2.700000004551839e-05,172.90225219726562,0.00040499999886378646,0.11833000183105469,1.0001980066299438,1.000303030014038,0.13284499943256378,0.6175959706306458
2024-03-24,0.6461570262908936,55.6641960144043,484.7536315917969,567.9948120117188,67234.171875,0.17645299434661865,3454.636474609375,0.10986299812793732,6.900000153109431e-05,6.069461822509766,18.532669067382812,89.69075012207031,2.8000000384054147e-05,183.57345581054688,0.0003490000090096146,0.12018799781799316,1.000148057937622,0.9999840259552002,0.13500499725341797,0.6329500079154968
2024-03-25,0.656948983669281,57.823333740234375,488.04595947265625,587.4276123046875,69958.8125,0.17536699771881104,3590.8837890625,0.11714699864387512,7.100000220816582e-05,6.079522132873535,19.359712600708008,90.72403717041016,2.9000000722589903e-05,189.0835418701172,0.0003490000090096146,0.12046899646520615,0.9999150037765503,1.0002230405807495,0.13668300211429596,0.6410340070724487
2024-03-26,0.6650339961051941,55.81808853149414,480.10736083984375,580.1505126953125,69987.8359375,0.18248599767684937,3587.5048828125,0.12032999843358994,6.600000051548705e-05,6.060995101928711,20.01067543029785,95.86446380615234,3.099999958067201e-05,190.69985961914062,0.00033999999868683517,0.12077800184488297,1.0000569820404053,1.0000189542770386,0.13818299770355225,0.6322529911994934
2024-03-27,0.6484829783439636,54.114627838134766,539.7933349609375,574.5115966796875,69455.34375,0.19032999873161316,3500.115234375,0.11373399943113327,5.6000000768108293e-05,6.063422203063965,19.302181243896484,93.6755142211914,2.9999999242136255e-05,186.36146545410156,0.00033999999868683517,0.11948499828577042,1.0000779628753662,0.9996470212936401,0.13377000391483307,0.6119639873504639
2024-03-28,0.6507940292358398,54.621883392333984,569.156982421875,583.2708740234375,70744.953125,0.22005599737167358,3561.2939453125,0.11619599908590317,5.900000178371556e-05,6.052371025085449,19.16071319580078,94.2191162109375,3.199999991920777e-05,189.6216278076172,0.0003220000071451068,0.12039899826049805,1.0000269412994385,1.000100016593933,0.1380539983510971,0.6245539784431458
